Tue Oct 14 2014 00:59:13 GMT-0400 (EDT),1.60722,1.2722,0.3350200000000001,-0.5965495271953414,1.607,1.27232,0.3346800000000001,-0.6259362625477376
Tue Oct 14 2014 01:00:15 GMT-0400 (EDT),1.60744,1.27224,0.33519999999999994,-0.5795991042329212,1.60726,1.27238,0.33487999999999984,-0.607253760458208
Tue Oct 14 2014 01:01:16 GMT-0400 (EDT),1.60752,1.27232,0.33520000000000016,-0.579599104232902,1.60732,1.27246,0.33486000000000016,-0.6089821764721984
Tue Oct 14 2014 01:02:17 GMT-0400 (EDT),1.60777,1.27238,0.33538999999999985,-0.5632187726777401,1.60758,1.27252,0.3350599999999999,-0.5917381236953672
Tue Oct 14 2014 01:03:18 GMT-0400 (EDT),1.60778,1.27231,0.33546999999999993,-0.5563081353243978,1.60758,1.27243,0.33515000000000006,-0.5839633005741913
Tue Oct 14 2014 01:04:20 GMT-0400 (EDT),1.60785,1.27239,0.3354600000000001,-0.5571707865922346,1.60766,1.27253,0.33513000000000015,-0.5856901566977217
Tue Oct 14 2014 01:05:21 GMT-0400 (EDT),1.6079,1.27237,0.3355300000000001,-0.5511321915213184,1.60773,1.2725,0.33523000000000014,-0.5770590123345727
Tue Oct 14 2014 01:06:22 GMT-0400 (EDT),1.60771,1.27216,0.33555,-0.5494068631954332,1.60753,1.27229,0.33524,-0.5761979467599999
Tue Oct 14 2014 01:07:23 GMT-0400 (EDT),1.60763,1.27216,0.33546999999999993,-0.5563081353243978,1.60744,1.27229,0.33515000000000006,-0.5839633005741913
Tue Oct 14 2014 01:08:24 GMT-0400 (EDT),1.60748,1.27208,0.3353999999999999,-0.5623466577593754,1.60732,1.27221,0.33511,-0.5874090334848304
Tue Oct 14 2014 01:09:26 GMT-0400 (EDT),1.60736,1.27205,0.33531,-0.5701103464196502,1.60718,1.2722,0.33498000000000006,-0.5986294271092206
Tue Oct 14 2014 01:10:27 GMT-0400 (EDT),1.60757,1.27216,0.33541,-0.5614840169162885,1.60737,1.27231,0.3350599999999999,-0.5917317321583959
Tue Oct 14 2014 01:11:28 GMT-0400 (EDT),1.60757,1.2722,0.33536999999999995,-0.5649345697971455,1.60737,1.27234,0.33502999999999994,-0.5943179851481407
Tue Oct 14 2014 01:12:29 GMT-0400 (EDT),1.60782,1.2723,0.33552000000000004,-0.5519948531175342,1.60762,1.27243,0.3351900000000001,-0.5805143371306135
Tue Oct 14 2014 01:13:30 GMT-0400 (EDT),1.60776,1.27247,0.3352900000000001,-0.5718355911552668,1.60756,1.27262,0.33494,-0.6020830595178973
Tue Oct 14 2014 01:14:31 GMT-0400 (EDT),1.60786,1.27239,0.33547000000000016,-0.5563081353243786,1.60767,1.27253,0.33514,-0.5848275244882242
Tue Oct 14 2014 01:15:33 GMT-0400 (EDT),1.60795,1.27254,0.33541,-0.5614840169162885,1.60773,1.27269,0.33504,-0.5934601730293049
Tue Oct 14 2014 01:16:34 GMT-0400 (EDT),1.60795,1.27248,0.33546999999999993,-0.5563081353243978,1.60773,1.27261,0.3351200000000001,-0.5865559723162709
Tue Oct 14 2014 01:17:35 GMT-0400 (EDT),1.60773,1.27234,0.3353900000000001,-0.5632092968556551,1.60752,1.27246,0.33506000000000014,-0.5917285327264776
Tue Oct 14 2014 01:18:36 GMT-0400 (EDT),1.60773,1.27224,0.33549000000000007,-0.5545828276072,1.60752,1.27237,0.33515000000000006,-0.5839664798656802
Tue Oct 14 2014 01:19:37 GMT-0400 (EDT),1.60777,1.27223,0.33553999999999995,-0.5502695282130421,1.60758,1.27236,0.3352200000000001,-0.5779248220276306
Tue Oct 14 2014 01:20:38 GMT-0400 (EDT),1.60784,1.27233,0.33551,-0.5528575129990332,1.60764,1.27247,0.33516999999999997,-0.5822412043165605
Tue Oct 14 2014 01:21:40 GMT-0400 (EDT),1.6078,1.27245,0.3353499999999998,-0.5666598357192142,1.6076,1.27259,0.3350099999999998,-0.5960432111600994
Tue Oct 14 2014 01:22:41 GMT-0400 (EDT),1.60785,1.27246,0.3353900000000001,-0.5632092968556551,1.60767,1.2726,0.33507,-0.5908643134577084
Tue Oct 14 2014 01:23:42 GMT-0400 (EDT),1.60763,1.27236,0.33526999999999996,-0.5735608287859587,1.60742,1.27249,0.33493000000000017,-0.6029440433704103
Tue Oct 14 2014 01:24:43 GMT-0400 (EDT),1.60763,1.27246,0.33516999999999997,-0.5821869096163125,1.60743,1.27261,0.3348199999999999,-0.6124341265940383
Tue Oct 14 2014 01:25:44 GMT-0400 (EDT),1.60792,1.27258,0.33533999999999997,-0.5675224660412592,1.60771,1.27272,0.3349899999999999,-0.5977700378178926
Tue Oct 14 2014 01:26:45 GMT-0400 (EDT),1.60786,1.27258,0.33528,-0.5726982108600724,1.60768,1.27271,0.33497,-0.5994888072935274
Tue Oct 14 2014 01:27:47 GMT-0400 (EDT),1.60807,1.27267,0.33540000000000014,-0.5623466577593562,1.60787,1.2728,0.33507,-0.5908659128951039
Tue Oct 14 2014 01:28:48 GMT-0400 (EDT),1.60803,1.27266,0.33537000000000017,-0.5649345697971263,1.60784,1.27278,0.3350599999999999,-0.59172533085255
Tue Oct 14 2014 01:29:49 GMT-0400 (EDT),1.60811,1.27272,0.33538999999999985,-0.5632092968556743,1.60792,1.27284,0.33508000000000004,-0.59000009418892
Tue Oct 14 2014 01:30:50 GMT-0400 (EDT),1.60807,1.27265,0.33542000000000005,-0.5606213743290787,1.60786,1.27279,0.33507,-0.5908691099409777
Tue Oct 14 2014 01:31:51 GMT-0400 (EDT),1.60798,1.27257,0.33541,-0.5614840169162885,1.6078,1.2727,0.33509999999999995,-0.588274850416559
Tue Oct 14 2014 01:32:53 GMT-0400 (EDT),1.60788,1.27246,0.33542000000000005,-0.5606213743290787,1.60772,1.2726,0.3351200000000001,-0.5865480048536937
Tue Oct 14 2014 01:33:54 GMT-0400 (EDT),1.60785,1.27242,0.3354299999999999,-0.5597587300003616,1.60769,1.27256,0.33513000000000015,-0.585685377957993
